timestamp,user_id,user_role,table_name,action,access_details,ip_address,session_id,compliance_level
2025-08-02T22:06:30.245828,auditor_emma,audit,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.50,session_7150,compliant
2025-08-02T22:27:41.032970,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_1637,compliant
2025-08-02T22:28:12.242514,data_scientist_sarah,data_scientist,transactions,ANALYZE,Performed data_scientist analysis on transactions data,192.168.1.148,session_8281,standard
2025-08-02T23:13:39.840831,manager_david,management,users,SELECT,Queried 26 records with filters,192.168.1.71,session_4120,standard
2025-08-02T23:14:54.565184,analyst_john,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.65,session_9139,standard
2025-08-02T23:41:20.233185,engineer_lisa,data_engineer,marketing_emails,SELECT,Queried 724 records with filters,192.168.1.197,session_1769,standard
2025-08-02T23:56:18.046486,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_3802,standard
2025-08-03T00:16:18.551759,data_scientist_sarah,data_scientist,transactions,SELECT,Queried 439 records with filters,192.168.1.148,session_7706,standard
2025-08-03T00:22:40.181828,analyst_rachel,data_analyst,users,SELECT,Queried 536 records with filters,192.168.1.6,session_2185,standard
2025-08-03T00:33:03.690247,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_2481,standard
2025-08-03T01:12:36.349056,developer_tom,developer,logs,ANALYZE,Performed developer analysis on logs data,192.168.1.195,session_2156,standard
2025-08-03T01:18:49.381147,data_scientist_sarah,data_scientist,logs,VIEW,Viewed table structure and sample data,192.168.1.148,session_9174,standard
2025-08-03T01:25:45.673667,auditor_emma,audit,transactions,ANALYZE,Performed audit analysis on transactions data,192.168.1.50,session_7607,compliant
2025-08-03T03:05:38.890742,manager_david,management,marketing_emails,SELECT,Queried 5 records with filters,192.168.1.71,session_5961,standard
2025-08-03T03:21:20.909047,engineer_lisa,data_engineer,transactions,ANALYZE,Performed data_engineer analysis on transactions data,192.168.1.197,session_6215,standard
2025-08-03T05:47:37.654371,engineer_lisa,data_engineer,users,VIEW,Viewed table structure and sample data,192.168.1.197,session_3228,standard
2025-08-03T06:20:26.445591,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_5209,standard
2025-08-03T06:21:55.907738,auditor_emma,audit,users,EXPORT,Exported 8431 rows for audit analysis,192.168.1.50,session_2114,compliant
2025-08-03T07:02:13.508238,compliance_officer_mike,compliance,users,ANALYZE,Performed compliance analysis on users data,192.168.1.98,session_1680,compliant
2025-08-03T07:08:45.091176,developer_tom,developer,marketing_emails,SELECT,Queried 660 records with filters,192.168.1.195,session_8737,standard
2025-08-03T07:25:39.490095,data_scientist_sarah,data_scientist,transactions,ANALYZE,Performed data_scientist analysis on transactions data,192.168.1.148,session_5147,standard
2025-08-03T10:11:04.724926,analyst_john,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.65,session_2026,standard
2025-08-03T11:01:01.895959,compliance_officer_mike,compliance,users,VIEW,Viewed table structure and sample data,192.168.1.98,session_6446,compliant
2025-08-03T11:06:25.185700,admin_sam,administrator,transactions,VIEW,Viewed table structure and sample data,192.168.1.209,session_6946,standard
2025-08-03T11:33:30.526118,data_scientist_sarah,data_scientist,logs,ANALYZE,Performed data_scientist analysis on logs data,192.168.1.148,session_4999,standard
2025-08-03T11:59:41.595542,analyst_john,data_analyst,logs,SELECT,Queried 619 records with filters,192.168.1.65,session_2867,standard
2025-08-03T12:11:28.110202,auditor_emma,audit,logs,VIEW,Viewed table structure and sample data,192.168.1.50,session_8569,compliant
2025-08-03T12:14:16.927821,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_9189,standard
2025-08-03T12:38:16.057466,auditor_emma,audit,logs,EXPORT,Exported 4316 rows for audit analysis,192.168.1.50,session_9861,compliant
2025-08-03T12:44:02.243648,developer_tom,developer,marketing_emails,SELECT,Queried 359 records with filters,192.168.1.195,session_1740,standard
2025-08-03T13:27:55.293468,manager_david,management,users,SELECT,Queried 465 records with filters,192.168.1.71,session_6310,standard
2025-08-03T13:35:39.274537,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_3224,standard
2025-08-03T13:38:21.858304,data_scientist_sarah,data_scientist,transactions,SELECT,Queried 238 records with filters,192.168.1.148,session_7016,standard
2025-08-03T15:04:45.097277,manager_david,management,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.71,session_1555,standard
2025-08-03T15:22:18.764437,developer_tom,developer,transactions,SELECT,Queried 793 records with filters,192.168.1.195,session_5173,standard
2025-08-03T16:03:07.512949,compliance_officer_mike,compliance,marketing_emails,BACKUP,Created backup of marketing_emails table,192.168.1.98,session_1610,compliant
2025-08-03T16:29:52.656076,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_5110,standard
2025-08-03T16:40:40.419501,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_1865,standard
2025-08-03T17:07:28.384857,developer_tom,developer,users,SELECT,Queried 641 records with filters,192.168.1.195,session_1525,standard
2025-08-03T17:46:59.687966,analyst_rachel,data_analyst,marketing_emails,SELECT,Queried 455 records with filters,192.168.1.6,session_3334,standard
2025-08-03T18:04:07.373928,analyst_john,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.65,session_6973,standard
2025-08-03T18:37:12.106534,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_3702,standard
2025-08-03T19:28:04.366455,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_5982,compliant
2025-08-03T19:50:34.133123,analyst_rachel,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.6,session_5631,standard
2025-08-03T20:30:10.302945,marketing_amy,marketing,transactions,SELECT,Queried 243 records with filters,192.168.1.22,session_9131,standard
2025-08-03T20:56:26.142002,auditor_emma,audit,transactions,BACKUP,Created backup of transactions table,192.168.1.50,session_9043,compliant
2025-08-03T21:21:25.309995,data_scientist_sarah,data_scientist,logs,VIEW,Viewed table structure and sample data,192.168.1.148,session_3582,standard
2025-08-03T22:00:25.587291,auditor_emma,audit,marketing_emails,EXPORT,Exported 5230 rows for audit analysis,192.168.1.50,session_6857,compliant
2025-08-03T22:18:41.171960,analyst_rachel,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.6,session_3127,standard
2025-08-03T22:36:20.618153,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_5657,standard
2025-08-03T22:50:36.606250,admin_sam,administrator,transactions,ANALYZE,Performed administrator analysis on transactions data,192.168.1.209,session_9328,standard
2025-08-03T23:11:16.315886,admin_sam,administrator,logs,SELECT,Queried 858 records with filters,192.168.1.209,session_1791,standard
2025-08-03T23:13:41.355327,data_scientist_sarah,data_scientist,transactions,SELECT,Queried 602 records with filters,192.168.1.148,session_5911,standard
2025-08-03T23:53:22.575701,compliance_officer_mike,compliance,users,VIEW,Viewed table structure and sample data,192.168.1.98,session_8087,compliant
2025-08-04T00:05:58.215208,engineer_lisa,data_engineer,transactions,ANALYZE,Performed data_engineer analysis on transactions data,192.168.1.197,session_2517,standard
2025-08-04T00:13:20.288074,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_8819,standard
2025-08-04T01:01:54.110260,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_5762,standard
2025-08-04T01:33:01.821667,admin_sam,administrator,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.209,session_7752,standard
2025-08-04T01:45:30.962740,compliance_officer_mike,compliance,transactions,EXPORT,Exported 5351 rows for compliance analysis,192.168.1.98,session_4142,compliant
2025-08-04T02:20:30.003899,auditor_emma,audit,users,ANALYZE,Performed audit analysis on users data,192.168.1.50,session_4039,compliant
2025-08-04T02:21:22.540948,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_1327,standard
2025-08-04T02:24:03.446228,marketing_amy,marketing,marketing_emails,SELECT,Queried 389 records with filters,192.168.1.22,session_4882,standard
2025-08-04T02:32:01.086388,analyst_john,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.65,session_1167,standard
2025-08-04T02:43:23.301027,analyst_john,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.65,session_5518,standard
2025-08-04T02:48:08.493203,analyst_rachel,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.6,session_9027,standard
2025-08-04T03:15:36.870347,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_6576,standard
2025-08-04T03:17:40.370211,developer_tom,developer,logs,ANALYZE,Performed developer analysis on logs data,192.168.1.195,session_3000,standard
2025-08-04T03:48:43.748355,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_6763,standard
2025-08-04T05:22:55.441588,engineer_lisa,data_engineer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.197,session_6003,standard
2025-08-04T05:23:38.659257,marketing_amy,marketing,users,SELECT,Queried 749 records with filters,192.168.1.22,session_7349,standard
2025-08-04T05:28:17.584377,developer_tom,developer,transactions,ANALYZE,Performed developer analysis on transactions data,192.168.1.195,session_8125,standard
2025-08-04T05:46:46.036168,analyst_rachel,data_analyst,transactions,SELECT,Queried 242 records with filters,192.168.1.6,session_2332,standard
2025-08-04T06:52:58.871736,data_scientist_sarah,data_scientist,marketing_emails,ANALYZE,Performed data_scientist analysis on marketing_emails data,192.168.1.148,session_4449,standard
2025-08-04T07:00:46.070715,developer_tom,developer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.195,session_3496,standard
2025-08-04T07:10:47.474114,auditor_emma,audit,transactions,VIEW,Viewed table structure and sample data,192.168.1.50,session_9699,compliant
2025-08-04T07:44:43.652529,compliance_officer_mike,compliance,transactions,BACKUP,Created backup of transactions table,192.168.1.98,session_6090,compliant
2025-08-04T07:54:14.709391,marketing_amy,marketing,transactions,SELECT,Queried 375 records with filters,192.168.1.22,session_2912,standard
2025-08-04T08:20:17.233717,auditor_emma,audit,transactions,ANALYZE,Performed audit analysis on transactions data,192.168.1.50,session_3164,compliant
2025-08-04T09:05:37.739619,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_8035,standard
2025-08-04T09:11:54.205463,data_scientist_sarah,data_scientist,transactions,VIEW,Viewed table structure and sample data,192.168.1.148,session_1477,standard
2025-08-04T09:25:55.149891,analyst_john,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.65,session_3332,standard
2025-08-04T10:21:33.520252,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_2860,standard
2025-08-04T10:38:27.462180,analyst_rachel,data_analyst,transactions,SELECT,Queried 404 records with filters,192.168.1.6,session_5674,standard
2025-08-04T10:50:16.201032,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_5680,standard
2025-08-04T11:17:04.716369,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_9699,standard
2025-08-04T12:50:14.617204,marketing_amy,marketing,users,VIEW,Viewed table structure and sample data,192.168.1.22,session_6868,standard
2025-08-04T13:14:28.981804,developer_tom,developer,marketing_emails,SELECT,Queried 528 records with filters,192.168.1.195,session_1652,standard
2025-08-04T14:26:56.313961,marketing_amy,marketing,logs,VIEW,Viewed table structure and sample data,192.168.1.22,session_4373,standard
2025-08-04T14:35:27.685821,admin_sam,administrator,users,VIEW,Viewed table structure and sample data,192.168.1.209,session_8908,standard
2025-08-04T14:43:31.832494,engineer_lisa,data_engineer,logs,ANALYZE,Performed data_engineer analysis on logs data,192.168.1.197,session_9412,standard
2025-08-04T16:21:47.559421,admin_sam,administrator,transactions,SELECT,Queried 201 records with filters,192.168.1.209,session_4682,standard
2025-08-04T17:04:45.156024,auditor_emma,audit,transactions,RESTORE,Standard RESTORE operation on transactions,192.168.1.50,session_8053,compliant
2025-08-04T17:05:18.786464,analyst_rachel,data_analyst,users,SELECT,Queried 116 records with filters,192.168.1.6,session_1081,standard
2025-08-04T17:06:03.018735,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_1325,compliant
2025-08-04T17:14:40.516219,engineer_lisa,data_engineer,logs,ANALYZE,Performed data_engineer analysis on logs data,192.168.1.197,session_3916,standard
2025-08-04T17:21:18.828835,compliance_officer_mike,compliance,logs,RESTORE,Standard RESTORE operation on logs,192.168.1.98,session_9796,compliant
2025-08-04T17:49:11.391520,auditor_emma,audit,users,VIEW,Viewed table structure and sample data,192.168.1.50,session_4443,compliant
2025-08-04T17:54:24.394644,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_7181,standard
2025-08-04T18:53:16.988812,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_6885,standard
2025-08-04T19:33:09.406934,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_6260,standard
2025-08-04T20:53:46.816433,data_scientist_sarah,data_scientist,users,SELECT,Queried 632 records with filters,192.168.1.148,session_7725,standard
2025-08-04T22:11:50.894000,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_1221,standard
2025-08-04T22:47:21.517724,developer_tom,developer,marketing_emails,SELECT,Queried 75 records with filters,192.168.1.195,session_8365,standard
2025-08-04T23:02:41.615111,manager_david,management,transactions,VIEW,Viewed table structure and sample data,192.168.1.71,session_3407,standard
2025-08-04T23:04:29.958775,data_scientist_sarah,data_scientist,transactions,VIEW,Viewed table structure and sample data,192.168.1.148,session_1013,standard
2025-08-04T23:23:43.818481,marketing_amy,marketing,marketing_emails,SELECT,Queried 987 records with filters,192.168.1.22,session_4485,standard
2025-08-04T23:53:00.319695,developer_tom,developer,marketing_emails,SELECT,Queried 702 records with filters,192.168.1.195,session_7607,standard
2025-08-05T00:01:57.119296,manager_david,management,transactions,SELECT,Queried 354 records with filters,192.168.1.71,session_8601,standard
2025-08-05T00:17:32.465502,compliance_officer_mike,compliance,logs,ANALYZE,Performed compliance analysis on logs data,192.168.1.98,session_3196,compliant
2025-08-05T00:27:43.651289,admin_sam,administrator,transactions,SELECT,Queried 7 records with filters,192.168.1.209,session_4256,standard
2025-08-05T01:20:17.141012,admin_sam,administrator,logs,ANALYZE,Performed administrator analysis on logs data,192.168.1.209,session_6881,standard
2025-08-05T01:36:51.008199,compliance_officer_mike,compliance,transactions,EXPORT,Exported 3988 rows for compliance analysis,192.168.1.98,session_3541,compliant
2025-08-05T01:56:13.086942,data_scientist_sarah,data_scientist,logs,ANALYZE,Performed data_scientist analysis on logs data,192.168.1.148,session_1772,standard
2025-08-05T02:30:28.671573,marketing_amy,marketing,marketing_emails,SELECT,Queried 39 records with filters,192.168.1.22,session_3289,standard
2025-08-05T02:55:14.637472,manager_david,management,transactions,ANALYZE,Performed management analysis on transactions data,192.168.1.71,session_5353,standard
2025-08-05T03:03:16.850282,developer_tom,developer,logs,ANALYZE,Performed developer analysis on logs data,192.168.1.195,session_8264,standard
2025-08-05T03:06:08.522317,compliance_officer_mike,compliance,logs,SELECT,Queried 509 records with filters,192.168.1.98,session_7526,compliant
2025-08-05T03:53:24.257943,marketing_amy,marketing,users,SELECT,Queried 924 records with filters,192.168.1.22,session_3662,standard
2025-08-05T03:55:11.282216,developer_tom,developer,logs,ANALYZE,Performed developer analysis on logs data,192.168.1.195,session_3348,standard
2025-08-05T04:52:54.182911,analyst_rachel,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.6,session_4370,standard
2025-08-05T07:24:32.513780,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_1710,compliant
2025-08-05T07:56:14.653195,admin_sam,administrator,users,SELECT,Queried 596 records with filters,192.168.1.209,session_7808,standard
2025-08-05T07:56:19.960373,data_scientist_sarah,data_scientist,transactions,ANALYZE,Performed data_scientist analysis on transactions data,192.168.1.148,session_7989,standard
2025-08-05T07:58:42.866184,analyst_john,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.65,session_8767,standard
2025-08-05T08:00:48.454763,analyst_rachel,data_analyst,transactions,SELECT,Queried 618 records with filters,192.168.1.6,session_4355,standard
2025-08-05T08:54:12.138342,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_4646,standard
2025-08-05T09:15:58.561567,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_4683,standard
2025-08-05T09:25:06.755714,admin_sam,administrator,transactions,SELECT,Queried 466 records with filters,192.168.1.209,session_2486,standard
2025-08-05T09:26:44.585620,analyst_john,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.65,session_3224,standard
2025-08-05T09:28:07.899662,analyst_rachel,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.6,session_2693,standard
2025-08-05T09:30:06.542330,developer_tom,developer,transactions,VIEW,Viewed table structure and sample data,192.168.1.195,session_4229,standard
2025-08-05T10:20:29.825144,developer_tom,developer,logs,ANALYZE,Performed developer analysis on logs data,192.168.1.195,session_6226,standard
2025-08-05T11:17:19.370485,analyst_rachel,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.6,session_9271,standard
2025-08-05T11:45:15.889395,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_6842,standard
2025-08-05T12:17:21.243182,data_scientist_sarah,data_scientist,users,SELECT,Queried 809 records with filters,192.168.1.148,session_9646,standard
2025-08-05T12:22:58.198155,analyst_john,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.65,session_5855,standard
2025-08-05T13:02:26.035159,analyst_rachel,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.6,session_2639,standard
2025-08-05T13:06:59.571689,analyst_rachel,data_analyst,transactions,ANALYZE,Performed data_analyst analysis on transactions data,192.168.1.6,session_8373,standard
2025-08-05T13:20:57.694429,marketing_amy,marketing,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.22,session_3253,standard
2025-08-05T13:21:02.642520,compliance_officer_mike,compliance,users,ANALYZE,Performed compliance analysis on users data,192.168.1.98,session_9469,compliant
2025-08-05T13:49:07.464103,analyst_rachel,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.6,session_5728,standard
2025-08-05T14:10:50.858728,compliance_officer_mike,compliance,logs,EXPORT,Exported 4245 rows for compliance analysis,192.168.1.98,session_3343,compliant
2025-08-05T14:33:07.222276,engineer_lisa,data_engineer,users,SELECT,Queried 810 records with filters,192.168.1.197,session_4091,standard
2025-08-05T14:56:59.121893,analyst_john,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.65,session_7031,standard
2025-08-05T15:15:18.006750,analyst_john,data_analyst,logs,SELECT,Queried 130 records with filters,192.168.1.65,session_5720,standard
2025-08-05T15:26:06.561633,compliance_officer_mike,compliance,marketing_emails,RESTORE,Standard RESTORE operation on marketing_emails,192.168.1.98,session_1751,compliant
2025-08-05T15:42:25.509574,engineer_lisa,data_engineer,users,VIEW,Viewed table structure and sample data,192.168.1.197,session_7025,standard
2025-08-05T16:35:36.695653,auditor_emma,audit,transactions,RESTORE,Standard RESTORE operation on transactions,192.168.1.50,session_7087,compliant
2025-08-05T17:04:35.240012,analyst_john,data_analyst,transactions,SELECT,Queried 113 records with filters,192.168.1.65,session_4552,standard
2025-08-05T17:12:47.559276,auditor_emma,audit,logs,BACKUP,Created backup of logs table,192.168.1.50,session_5930,compliant
2025-08-05T17:16:07.555852,compliance_officer_mike,compliance,logs,VIEW,Viewed table structure and sample data,192.168.1.98,session_1510,compliant
2025-08-05T17:19:41.796154,admin_sam,administrator,logs,VIEW,Viewed table structure and sample data,192.168.1.209,session_4033,standard
2025-08-05T17:28:11.987583,analyst_john,data_analyst,logs,SELECT,Queried 294 records with filters,192.168.1.65,session_1245,standard
2025-08-05T18:23:24.033204,data_scientist_sarah,data_scientist,transactions,VIEW,Viewed table structure and sample data,192.168.1.148,session_1994,standard
2025-08-05T18:52:24.239478,engineer_lisa,data_engineer,users,ANALYZE,Performed data_engineer analysis on users data,192.168.1.197,session_8498,standard
2025-08-05T19:07:50.956979,admin_sam,administrator,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.209,session_3755,standard
2025-08-05T19:16:19.757662,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_7990,standard
2025-08-05T20:36:58.482601,developer_tom,developer,logs,SELECT,Queried 666 records with filters,192.168.1.195,session_6816,standard
2025-08-05T21:21:32.913174,compliance_officer_mike,compliance,logs,BACKUP,Created backup of logs table,192.168.1.98,session_6442,compliant
2025-08-05T22:25:47.486329,analyst_john,data_analyst,transactions,VIEW,Viewed table structure and sample data,192.168.1.65,session_5912,standard
2025-08-05T22:39:54.959965,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_2478,standard
2025-08-05T23:20:16.092326,analyst_rachel,data_analyst,logs,ANALYZE,Performed data_analyst analysis on logs data,192.168.1.6,session_1792,standard
2025-08-06T00:45:48.383381,compliance_officer_mike,compliance,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.98,session_4445,compliant
2025-08-06T01:17:00.336496,marketing_amy,marketing,transactions,VIEW,Viewed table structure and sample data,192.168.1.22,session_2069,standard
2025-08-06T01:36:43.925049,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_8292,standard
2025-08-06T01:42:27.035912,data_scientist_sarah,data_scientist,transactions,VIEW,Viewed table structure and sample data,192.168.1.148,session_5727,standard
2025-08-06T01:56:54.642753,auditor_emma,audit,marketing_emails,SELECT,Queried 678 records with filters,192.168.1.50,session_4576,compliant
2025-08-06T02:55:02.162180,developer_tom,developer,users,VIEW,Viewed table structure and sample data,192.168.1.195,session_9074,standard
2025-08-06T03:06:02.130098,analyst_john,data_analyst,transactions,SELECT,Queried 568 records with filters,192.168.1.65,session_8985,standard
2025-08-06T03:42:36.194524,auditor_emma,audit,transactions,SELECT,Queried 218 records with filters,192.168.1.50,session_7672,compliant
2025-08-06T04:08:21.765238,analyst_rachel,data_analyst,transactions,SELECT,Queried 551 records with filters,192.168.1.6,session_4736,standard
2025-08-06T04:24:39.124152,manager_david,management,users,SELECT,Queried 847 records with filters,192.168.1.71,session_2982,standard
2025-08-06T05:08:25.088673,developer_tom,developer,users,SELECT,Queried 229 records with filters,192.168.1.195,session_4310,standard
2025-08-06T05:20:03.858278,analyst_john,data_analyst,logs,SELECT,Queried 550 records with filters,192.168.1.65,session_3443,standard
2025-08-06T05:53:07.588278,manager_david,management,logs,ANALYZE,Performed management analysis on logs data,192.168.1.71,session_9517,standard
2025-08-06T05:56:54.983502,auditor_emma,audit,transactions,BACKUP,Created backup of transactions table,192.168.1.50,session_4445,compliant
2025-08-06T06:48:48.715754,compliance_officer_mike,compliance,logs,ANALYZE,Performed compliance analysis on logs data,192.168.1.98,session_6114,compliant
2025-08-06T06:49:23.338379,auditor_emma,audit,marketing_emails,RESTORE,Standard RESTORE operation on marketing_emails,192.168.1.50,session_9382,compliant
2025-08-06T06:54:34.589711,data_scientist_sarah,data_scientist,transactions,SELECT,Queried 977 records with filters,192.168.1.148,session_5672,standard
2025-08-06T07:16:52.183361,developer_tom,developer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.195,session_5701,standard
2025-08-06T09:13:09.364168,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_2423,standard
2025-08-06T09:57:05.903406,engineer_lisa,data_engineer,logs,SELECT,Queried 959 records with filters,192.168.1.197,session_1331,standard
2025-08-06T11:37:10.641120,engineer_lisa,data_engineer,transactions,SELECT,Queried 570 records with filters,192.168.1.197,session_9205,standard
2025-08-06T11:43:22.876294,auditor_emma,audit,logs,EXPORT,Exported 6586 rows for audit analysis,192.168.1.50,session_7080,compliant
2025-08-06T12:04:16.967783,compliance_officer_mike,compliance,marketing_emails,RESTORE,Standard RESTORE operation on marketing_emails,192.168.1.98,session_8288,compliant
2025-08-06T12:37:11.136490,engineer_lisa,data_engineer,marketing_emails,ANALYZE,Performed data_engineer analysis on marketing_emails data,192.168.1.197,session_5998,standard
2025-08-06T12:48:46.541839,engineer_lisa,data_engineer,transactions,ANALYZE,Performed data_engineer analysis on transactions data,192.168.1.197,session_4334,standard
2025-08-06T12:59:59.541425,admin_sam,administrator,logs,ANALYZE,Performed administrator analysis on logs data,192.168.1.209,session_5984,standard
2025-08-06T13:25:09.679852,compliance_officer_mike,compliance,marketing_emails,EXPORT,Exported 4151 rows for compliance analysis,192.168.1.98,session_4350,compliant
2025-08-06T13:37:11.803596,auditor_emma,audit,logs,ANALYZE,Performed audit analysis on logs data,192.168.1.50,session_2135,compliant
2025-08-06T13:38:15.778240,admin_sam,administrator,marketing_emails,ANALYZE,Performed administrator analysis on marketing_emails data,192.168.1.209,session_4763,standard
2025-08-06T13:42:07.777143,data_scientist_sarah,data_scientist,users,ANALYZE,Performed data_scientist analysis on users data,192.168.1.148,session_7961,standard
2025-08-06T14:53:02.724346,auditor_emma,audit,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.50,session_8586,compliant
2025-08-06T14:55:46.061638,analyst_john,data_analyst,users,SELECT,Queried 619 records with filters,192.168.1.65,session_5395,standard
2025-08-06T15:10:20.039600,analyst_rachel,data_analyst,marketing_emails,ANALYZE,Performed data_analyst analysis on marketing_emails data,192.168.1.6,session_5465,standard
2025-08-06T16:06:53.023147,analyst_rachel,data_analyst,users,VIEW,Viewed table structure and sample data,192.168.1.6,session_7654,standard
2025-08-06T16:24:49.365893,data_scientist_sarah,data_scientist,logs,VIEW,Viewed table structure and sample data,192.168.1.148,session_4636,standard
2025-08-06T16:36:15.071655,data_scientist_sarah,data_scientist,marketing_emails,ANALYZE,Performed data_scientist analysis on marketing_emails data,192.168.1.148,session_6492,standard
2025-08-06T17:17:05.477322,analyst_john,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.65,session_8912,standard
2025-08-06T18:02:58.251722,marketing_amy,marketing,transactions,SELECT,Queried 36 records with filters,192.168.1.22,session_9811,standard
2025-08-06T18:07:02.441214,admin_sam,administrator,users,ANALYZE,Performed administrator analysis on users data,192.168.1.209,session_1221,standard
2025-08-06T18:33:11.317132,engineer_lisa,data_engineer,marketing_emails,VIEW,Viewed table structure and sample data,192.168.1.197,session_4257,standard
2025-08-06T18:49:31.216239,marketing_amy,marketing,marketing_emails,SELECT,Queried 775 records with filters,192.168.1.22,session_7316,standard
2025-08-06T19:05:37.675059,engineer_lisa,data_engineer,transactions,SELECT,Queried 692 records with filters,192.168.1.197,session_8268,standard
2025-08-06T19:25:07.375371,marketing_amy,marketing,users,VIEW,Viewed table structure and sample data,192.168.1.22,session_5429,standard
2025-08-06T20:00:20.942371,analyst_john,data_analyst,logs,VIEW,Viewed table structure and sample data,192.168.1.65,session_3853,standard
2025-08-06T20:36:43.973075,admin_sam,administrator,marketing_emails,SELECT,Queried 919 records with filters,192.168.1.209,session_4669,standard
2025-08-06T20:38:12.943733,analyst_rachel,data_analyst,users,ANALYZE,Performed data_analyst analysis on users data,192.168.1.6,session_1301,standard
2025-08-06T21:29:02.977919,manager_david,management,logs,VIEW,Viewed table structure and sample data,192.168.1.71,session_4581,standard
